Language,Algorithm,Input Entropy [bits/symbol],Input Size [bytes],Encode time [s],Decode time [s],Compressed Size [bytes],Entropy [bits/symbol],Average Code Length [bits/symbol],Ratio,Information Gain [bytes],Efficiency,Redundancy [bits/symbol],Stability Mean [s],Stability Min [s],Stability Max [s],Memory Usage [MiB],CPU Usage [%]
English,Huffman,4.360543687282247,94007.0,0.0077879428863525,0.0238263607025146,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0063869953155517,0.0063869953155517,0.0063869953155517,84.44140625,97.7
English,Huffman,4.360543687282247,94007.0,0.0068724155426025,0.0238676071166992,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0065143108367919,0.0065143108367919,0.0065143108367919,84.44140625,0.0
English,Huffman,4.360543687282247,94007.0,0.006143569946289,0.0235428810119628,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0070998668670654,0.0070998668670654,0.0070998668670654,84.44140625,0.0
English,Huffman,4.360543687282247,94007.0,0.0074059963226318,0.023979902267456,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0062048435211181,0.0062048435211181,0.0062048435211181,84.4375,0.0
English,Huffman,4.360543687282247,94007.0,0.0072238445281982,0.0267558097839355,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0062410831451416,0.0062410831451416,0.0062410831451416,84.45703125,97.7
English,Huffman,4.360543687282247,94007.0,0.0081110000610351,0.0246129035949707,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0072100162506103,0.0072100162506103,0.0072100162506103,84.45703125,0.0
English,Huffman,4.360543687282247,94007.0,0.0061545372009277,0.0238037109375,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.007150650024414,0.007150650024414,0.007150650024414,84.46875,97.7
English,Huffman,4.360543687282247,94007.0,0.0067081451416015,0.0229177474975585,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0071742534637451,0.0071742534637451,0.0071742534637451,84.46875,104.2
English,Huffman,4.360543687282247,94007.0,0.0063304901123046,0.023008108139038,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0075130462646484,0.0075130462646484,0.0075130462646484,84.5078125,97.7
English,Huffman,4.360543687282247,94007.0,0.0072431564331054,0.0236330032348632,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.006211519241333,0.006211519241333,0.006211519241333,84.6640625,0.0
English,Huffman,4.360543687282247,94007.0,0.0063037872314453,0.0225832462310791,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0077002048492431,0.0077002048492431,0.0077002048492431,84.66796875,97.7
English,Huffman,4.360543687282247,94007.0,0.0066816806793212,0.0228207111358642,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0066440105438232,0.0066440105438232,0.0066440105438232,84.671875,0.0
English,Huffman,4.360543687282247,94007.0,0.0064103603363037,0.0240402221679687,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0072083473205566,0.0072083473205566,0.0072083473205566,84.671875,97.7
English,Huffman,4.360543687282247,94007.0,0.0061960220336914,0.0226268768310546,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.006209373474121,0.006209373474121,0.006209373474121,84.671875,0.0
English,Huffman,4.360543687282247,94007.0,0.0070047378540039,0.0230817794799804,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0066108703613281,0.0066108703613281,0.0066108703613281,84.671875,0.0
English,Huffman,4.360543687282247,94007.0,0.0064129829406738,0.0231759548187255,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0061876773834228,0.0061876773834228,0.0061876773834228,84.65625,0.0
English,Huffman,4.360543687282247,94007.0,0.0072736740112304,0.0232677459716796,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0071642398834228,0.0071642398834228,0.0071642398834228,84.6796875,97.7
English,Huffman,4.360543687282247,94007.0,0.0068495273590087,0.0230882167816162,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0071074962615966,0.0071074962615966,0.0071074962615966,84.67578125,0.0
English,Huffman,4.360543687282247,94007.0,0.007054328918457,0.0228681564331054,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0061705112457275,0.0061705112457275,0.0061705112457275,84.68359375,97.7
English,Huffman,4.360543687282247,94007.0,0.0071637630462646,0.0243082046508789,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0061354637145996,0.0061354637145996,0.0061354637145996,84.68359375,0.0
English,Huffman,4.360543687282247,94007.0,0.0053873062133789,0.023324966430664,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0063767433166503,0.0063767433166503,0.0063767433166503,84.68359375,0.0
English,Huffman,4.360543687282247,94007.0,0.0073380470275878,0.0241930484771728,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0062613487243652,0.0062613487243652,0.0062613487243652,84.69140625,0.0
English,Huffman,4.360543687282247,94007.0,0.0103616714477539,0.0234763622283935,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0060806274414062,0.0060806274414062,0.0060806274414062,84.69140625,0.0
English,Huffman,4.360543687282247,94007.0,0.007066011428833,0.0230557918548584,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0064005851745605,0.0064005851745605,0.0064005851745605,84.69140625,97.7
English,Huffman,4.360543687282247,94007.0,0.0065639019012451,0.0227830410003662,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0075423717498779,0.0075423717498779,0.0075423717498779,84.69140625,104.2
English,Huffman,4.360543687282247,94007.0,0.0061943531036376,0.0236208438873291,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0066165924072265,0.0066165924072265,0.0066165924072265,84.69140625,0.0
English,Huffman,4.360543687282247,94007.0,0.0062553882598876,0.0231866836547851,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0061500072479248,0.0061500072479248,0.0061500072479248,84.69921875,97.7
English,Huffman,4.360543687282247,94007.0,0.0072066783905029,0.0238537788391113,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0070133209228515,0.0070133209228515,0.0070133209228515,84.63671875,0.0
English,Huffman,4.360543687282247,94007.0,0.0072226524353027,0.0240182876586914,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0062019824981689,0.0062019824981689,0.0062019824981689,84.56640625,0.0
English,Huffman,4.360543687282247,94007.0,0.0072324275970458,0.0236115455627441,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0076155662536621,0.0076155662536621,0.0076155662536621,84.59765625,0.0
English,Huffman,4.360543687282247,94007.0,0.0062367916107177,0.0220744609832763,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0062189102172851,0.0062189102172851,0.0062189102172851,84.6015625,0.0
English,Huffman,4.360543687282247,94007.0,0.0066478252410888,0.0222151279449462,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0062756538391113,0.0062756538391113,0.0062756538391113,84.58984375,97.7
English,Huffman,4.360543687282247,94007.0,0.0069239139556884,0.0234882831573486,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0062108039855957,0.0062108039855957,0.0062108039855957,84.59765625,0.0
English,Huffman,4.360543687282247,94007.0,0.0072729587554931,0.0242490768432617,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0073969364166259,0.0073969364166259,0.0073969364166259,84.59765625,0.0
English,Huffman,4.360543687282247,94007.0,0.0072543621063232,0.0235686302185058,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0072383880615234,0.0072383880615234,0.0072383880615234,84.59765625,0.0
English,Huffman,4.360543687282247,94007.0,0.0063164234161376,0.0236117839813232,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.006230354309082,0.006230354309082,0.006230354309082,84.59765625,97.7
English,Huffman,4.360543687282247,94007.0,0.0061476230621337,0.0227715969085693,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0066363811492919,0.0066363811492919,0.0066363811492919,84.80078125,0.0
English,Huffman,4.360543687282247,94007.0,0.0066950321197509,0.0235195159912109,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0063424110412597,0.0063424110412597,0.0063424110412597,84.8046875,97.7
English,Huffman,4.360543687282247,94007.0,0.007279634475708,0.0234320163726806,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0062818527221679,0.0062818527221679,0.0062818527221679,84.796875,97.7
English,Huffman,4.360543687282247,94007.0,0.0073969364166259,0.0230326652526855,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0061643123626708,0.0061643123626708,0.0061643123626708,84.8125,0.0
English,Huffman,4.360543687282247,94007.0,0.0062167644500732,0.0236389636993408,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.007204532623291,0.007204532623291,0.007204532623291,84.81640625,104.2
English,Huffman,4.360543687282247,94007.0,0.0062663555145263,0.0228524208068847,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.006162405014038,0.006162405014038,0.006162405014038,84.82421875,0.0
English,Huffman,4.360543687282247,94007.0,0.0063695907592773,0.0226550102233886,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0059998035430908,0.0059998035430908,0.0059998035430908,84.82421875,0.0
English,Huffman,4.360543687282247,94007.0,0.0073845386505126,0.0231702327728271,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0069994926452636,0.0069994926452636,0.0069994926452636,84.81640625,0.0
English,Huffman,4.360543687282247,94007.0,0.0062384605407714,0.0233910083770751,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0068345069885253,0.0068345069885253,0.0068345069885253,84.82421875,0.0
English,Huffman,4.360543687282247,94007.0,0.0072488784790039,0.0235285758972167,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0071315765380859,0.0071315765380859,0.0071315765380859,84.82421875,0.0
English,Huffman,4.360543687282247,94007.0,0.0076322555541992,0.0232946872711181,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0060720443725585,0.0060720443725585,0.0060720443725585,84.83203125,0.0
English,Huffman,4.360543687282247,94007.0,0.0061559677124023,0.0233969688415527,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0061869621276855,0.0061869621276855,0.0061869621276855,84.84375,0.0
English,Huffman,4.360543687282247,94007.0,0.0074434280395507,0.0238044261932373,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0064272880554199,0.0064272880554199,0.0064272880554199,84.8359375,104.2
English,Huffman,4.360543687282247,94007.0,0.0082089900970458,0.0233905315399169,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0055046081542968,0.0055046081542968,0.0055046081542968,84.84375,0.0
English,Huffman,4.360543687282247,94007.0,0.0062267780303955,0.0226500034332275,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0071561336517333,0.0071561336517333,0.0071561336517333,84.84375,97.7
English,Huffman,4.360543687282247,94007.0,0.0064082145690917,0.0229756832122802,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0072188377380371,0.0072188377380371,0.0072188377380371,84.8671875,0.0
English,Huffman,4.360543687282247,94007.0,0.0063235759735107,0.0233311653137207,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0062286853790283,0.0062286853790283,0.0062286853790283,84.87109375,104.2
English,Huffman,4.360543687282247,94007.0,0.0065581798553466,0.0227398872375488,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0066523551940917,0.0066523551940917,0.0066523551940917,84.8515625,97.7
English,Huffman,4.360543687282247,94007.0,0.006730318069458,0.0244510173797607,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.007206916809082,0.007206916809082,0.007206916809082,84.86328125,104.2
English,Huffman,4.360543687282247,94007.0,0.0074260234832763,0.023282766342163,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0066399574279785,0.0066399574279785,0.0066399574279785,84.875,0.0
English,Huffman,4.360543687282247,94007.0,0.0069992542266845,0.0226914882659912,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0072808265686035,0.0072808265686035,0.0072808265686035,84.87890625,104.2
English,Huffman,4.360543687282247,94007.0,0.0062532424926757,0.0252196788787841,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0066571235656738,0.0066571235656738,0.0066571235656738,84.8828125,0.0
English,Huffman,4.360543687282247,94007.0,0.0068817138671875,0.0234682559967041,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0061814785003662,0.0061814785003662,0.0061814785003662,84.87109375,0.0
English,Huffman,4.360543687282247,94007.0,0.0074265003204345,0.0231618881225585,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.006209373474121,0.006209373474121,0.006209373474121,84.8828125,97.7
English,Huffman,4.360543687282247,94007.0,0.006505012512207,0.0225224494934082,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0075249671936035,0.0075249671936035,0.0075249671936035,84.8828125,0.0
English,Huffman,4.360543687282247,94007.0,0.0072004795074462,0.0247704982757568,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0072147846221923,0.0072147846221923,0.0072147846221923,84.90234375,97.7
English,Huffman,4.360543687282247,94007.0,0.0096435546875,0.0230629444122314,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0061311721801757,0.0061311721801757,0.0061311721801757,84.85546875,0.0
English,Huffman,4.360543687282247,94007.0,0.0062904357910156,0.0259978771209716,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.007176399230957,0.007176399230957,0.007176399230957,84.8984375,0.0
English,Huffman,4.360543687282247,94007.0,0.0062530040740966,0.0229525566101074,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0065279006958007,0.0065279006958007,0.0065279006958007,84.8984375,104.2
English,Huffman,4.360543687282247,94007.0,0.0062370300292968,0.0235419273376464,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0069808959960937,0.0069808959960937,0.0069808959960937,84.8984375,104.2
English,Huffman,4.360543687282247,94007.0,0.0061469078063964,0.0242717266082763,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0066971778869628,0.0066971778869628,0.0066971778869628,84.90625,0.0
English,Huffman,4.360543687282247,94007.0,0.0066418647766113,0.0234510898590087,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0062904357910156,0.0062904357910156,0.0062904357910156,84.90625,97.7
English,Huffman,4.360543687282247,94007.0,0.0065715312957763,0.0225481986999511,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0071587562561035,0.0071587562561035,0.0071587562561035,84.78515625,0.0
English,Huffman,4.360543687282247,94007.0,0.0073940753936767,0.0228180885314941,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0062472820281982,0.0062472820281982,0.0062472820281982,84.85546875,0.0
English,Huffman,4.360543687282247,94007.0,0.0063028335571289,0.022862434387207,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0065114498138427,0.0065114498138427,0.0065114498138427,84.85546875,97.7
English,Huffman,4.360543687282247,94007.0,0.0063087940216064,0.0230212211608886,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0070376396179199,0.0070376396179199,0.0070376396179199,84.87109375,104.2
English,Huffman,4.360543687282247,94007.0,0.0068557262420654,0.0228145122528076,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0061602592468261,0.0061602592468261,0.0061602592468261,85.28515625,0.0
English,Huffman,4.360543687282247,94007.0,0.0066971778869628,0.0244972705841064,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0060055255889892,0.0060055255889892,0.0060055255889892,85.50390625,97.7
English,Huffman,4.360543687282247,94007.0,0.0081582069396972,0.0230436325073242,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0071184635162353,0.0071184635162353,0.0071184635162353,85.5390625,104.2
English,Huffman,4.360543687282247,94007.0,0.0078623294830322,0.0223159790039062,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0072581768035888,0.0072581768035888,0.0072581768035888,85.4453125,0.0
English,Huffman,4.360543687282247,94007.0,0.0062429904937744,0.0247046947479248,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0062966346740722,0.0062966346740722,0.0062966346740722,85.4296875,104.2
English,Huffman,4.360543687282247,94007.0,0.0063529014587402,0.0238842964172363,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0054795742034912,0.0054795742034912,0.0054795742034912,85.515625,0.0
English,Huffman,4.360543687282247,94007.0,0.0063185691833496,0.0234978199005126,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0071511268615722,0.0071511268615722,0.0071511268615722,85.51171875,97.7
English,Huffman,4.360543687282247,94007.0,0.0077259540557861,0.0263853073120117,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0068087577819824,0.0068087577819824,0.0068087577819824,85.51171875,0.0
English,Huffman,4.360543687282247,94007.0,0.0061218738555908,0.0233340263366699,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0061657428741455,0.0061657428741455,0.0061657428741455,85.45703125,0.0
English,Huffman,4.360543687282247,94007.0,0.0062520503997802,0.0238187313079834,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0073294639587402,0.0073294639587402,0.0073294639587402,85.5234375,0.0
English,Huffman,4.360543687282247,94007.0,0.0060770511627197,0.0230138301849365,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0062525272369384,0.0062525272369384,0.0062525272369384,85.58984375,0.0
English,Huffman,4.360543687282247,94007.0,0.0072548389434814,0.0233814716339111,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0064241886138916,0.0064241886138916,0.0064241886138916,85.58984375,0.0
English,Huffman,4.360543687282247,94007.0,0.0066668987274169,0.022568941116333,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0061690807342529,0.0061690807342529,0.0061690807342529,85.58984375,97.7
English,Huffman,4.360543687282247,94007.0,0.006392478942871,0.0243523120880126,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0065431594848632,0.0065431594848632,0.0065431594848632,85.58984375,0.0
English,Huffman,4.360543687282247,94007.0,0.0062451362609863,0.0229401588439941,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0062892436981201,0.0062892436981201,0.0062892436981201,85.59765625,0.0
English,Huffman,4.360543687282247,94007.0,0.0064818859100341,0.0276660919189453,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0067088603973388,0.0067088603973388,0.0067088603973388,85.59765625,0.0
English,Huffman,4.360543687282247,94007.0,0.0066447257995605,0.0227859020233154,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0061774253845214,0.0061774253845214,0.0061774253845214,85.59765625,0.0
English,Huffman,4.360543687282247,94007.0,0.0062828063964843,0.023040771484375,50228.875,0.9943355118599873,4.400203677138884,0.5343099450040955,43778.125,0.2259748831687099,3.4058681652788967,0.0066127777099609,0.0066127777099609,0.0066127777099609,85.59765625,104.2
English,Arithmetic,4.360543687282247,94007.0,8.735031366348267,7.890070676803589,488.0,3.325664151738668,3.325664151738668,0.0051911027902177,93519.0,1.0,0.0,8.552457094192505,8.552457094192505,8.552457094192505,89.5546875,98.6
English,Arithmetic,4.360543687282247,94007.0,8.951519250869751,8.04390001296997,488.0,3.325664151738668,3.325664151738668,0.0051911027902177,93519.0,1.0,0.0,9.361840963363647,9.361840963363647,9.361840963363647,90.02734375,99.0
English,Arithmetic,4.360543687282247,94007.0,8.96108889579773,7.251583576202393,488.0,3.325664151738668,3.325664151738668,0.0051911027902177,93519.0,1.0,0.0,8.620286464691162,8.620286464691162,8.620286464691162,91.31640625,98.0
English,Arithmetic,4.360543687282247,94007.0,8.438823461532593,7.775471210479736,488.0,3.325664151738668,3.325664151738668,0.0051911027902177,93519.0,1.0,0.0,8.58148741722107,8.58148741722107,8.58148741722107,91.3671875,98.9
English,Arithmetic,4.360543687282247,94007.0,8.486267328262329,7.396995782852173,488.0,3.325664151738668,3.325664151738668,0.0051911027902177,93519.0,1.0,0.0,8.55691909790039,8.55691909790039,8.55691909790039,89.84765625,98.5
English,Arithmetic,4.360543687282247,94007.0,8.508336067199707,7.739474534988403,488.0,3.325664151738668,3.325664151738668,0.0051911027902177,93519.0,1.0,0.0,8.575026273727417,8.575026273727417,8.575026273727417,90.21875,99.3
English,Arithmetic,4.360543687282247,94007.0,8.575165510177612,7.920405149459839,488.0,3.325664151738668,3.325664151738668,0.0051911027902177,93519.0,1.0,0.0,9.118437051773071,9.118437051773071,9.118437051773071,90.421875,99.6
